emission_co2e_subsector_total_agrc,emission_co2e_subsector_total_ccsq,emission_co2e_subsector_total_entc,emission_co2e_subsector_total_fgtv,emission_co2e_subsector_total_frst,emission_co2e_subsector_total_inen,emission_co2e_subsector_total_ippu,emission_co2e_subsector_total_lndu,emission_co2e_subsector_total_lsmm,emission_co2e_subsector_total_lvst,emission_co2e_subsector_total_scoe,emission_co2e_subsector_total_soil,emission_co2e_subsector_total_trns,emission_co2e_subsector_total_trww,emission_co2e_subsector_total_waso
5.499280054382114,0.0,38.24925869307089,0.6826730613833722,5.212439779052689,8.504366768357185,9.813935832329385,0.307096980996365,0.1624820300990332,1.4109805418572954,12.557206221543098,5.669082073830004,66.855435159633,0.2226312863535374,0.6067047192883268
60.95514423945254,0.0,0.0,3.4480178989621195,0.878336857806918,6.9317624246207545,7.271045995246468,0.8349577373482799,0.2418975550753585,1.6898361519744785,8.754976221771798,9.074713285126998,10.193413226225356,0.4791235045497329,-0.3612583656786057
2.1613265945718063,0.0,4.941868261368041,0.98895717353859,7.023752955504466,1.4924160487382083,8.016952541570825,0.9040205020148052,0.2939373723041027,2.7136336481874146,10.861260923922456,3.089630548476544,6.510801645333616,0.4051705993277574,1.1458907769865994
18.53853336147078,0.0,4.255658513658137,0.1953887429458901,-3.453902929700728,3.063858852899472,5.896404706932743,0.4442128960128271,1.270123507166863,2.465650171855536,13.206264202433454,12.549674406677331,6.759751595838881,0.4498296337315743,0.7304810259116814
73.18985992694255,0.0,23.88698767761631,3.033220780049234,5.011325155811081,5.540380654581663,29.738961419709348,0.5162307875625572,0.8573031858651776,3.5293907788574868,5.3555317998498,11.280944308361914,8.997196074070098,0.4501910367218449,1.1833580875198848
11.464223367570607,0.0,22.99417168690464,22.06035426318593,2.208412920295261,5.162346571527726,5.386611814130193,0.5595023728131951,1.0432996029533892,1.5480766554512784,2.409745493593905,8.738364232652296,1.6633488413246325,0.1351428902550512,0.6642468523300487
21.24696139194032,0.0,14.52249245360111,2.546182042614102,2.8392065854306208,4.754757469604906,12.390662756866927,0.8691198118878121,0.2996998060686223,1.6063771997853746,14.30895961139773,8.20318777277341,4.675316386571958,1.0040144940629063,0.4363333541462104
11.198705961741656,0.0,448.1256751167126,54.096800622883386,4.413898477493712,6.509556354647074,16.07250453647671,0.8802335135673778,0.5701632939334247,3.540536801295005,6.585529997958171,8.669926028096786,41.91677754412501,1.1007955953927928,2.321846800797924
0.7160633179609737,0.0,7.491608471211827,5.681371571098056,0.7321620909137844,2.705127414301893,6.311569762337418,0.8095439210620586,0.4234649384486958,1.6688268450879329,2.763687876314737,1.1806815910826671,0.5712175904569259,0.2464939330262123,0.6140277894839976
55.989590948746944,0.0,20.48361657475204,1.2669848172090674,0.5752495445560575,4.427260585878615,7.111358766643794,0.6888413308526854,0.5491798477195864,1.2898966461002357,2.0229811105581583,7.438583446888543,8.29367146997225,1.5360213483711864,1.1327704218822092
13.996072568535997,0.0,3.5080392603506723,9.735227638458634,-1.1739175013548715,2.03166240156944,16.9107101442947,0.6474476125897138,1.3452302582668445,2.3231694640649114,5.355740145097829,6.576822002865707,3.779823652794709,0.4265622987018451,0.1247935307746586
